"Geography_Code","NM_1504_1_0","NM_1504_1_1","NM_1504_1_10","NM_1504_1_2","NM_1504_1_3","NM_1504_1_4","NM_1504_1_5","NM_1504_1_6","NM_1504_1_7","NM_1504_1_8","NM_1504_1_9"
"N00003459",240,235,1,0,0,0,0,0,0,0,4
"N00003460",403,398,0,0,0,0,0,0,0,1,4
"N00003461",329,319,0,0,2,0,0,0,1,0,7
"N00003462",377,369,0,0,0,0,0,0,2,0,6
"N00003463",491,490,0,0,0,0,0,0,1,0,0
"N00003464",364,354,0,0,2,6,0,0,0,0,2
"N00003465",267,266,0,0,1,0,0,0,0,0,0
"N00003466",310,309,0,0,0,0,0,0,1,0,0
"N00003467",473,463,2,0,5,1,1,0,0,1,0
"N00003468",253,249,0,0,2,1,0,0,1,0,0
"N00003469",373,368,0,0,3,0,0,0,1,0,1
"N00003470",336,332,0,0,0,2,0,0,0,2,0
"N00003471",274,274,0,0,0,0,0,0,0,0,0
"N00003472",310,306,0,0,0,4,0,0,0,0,0
"N00003473",365,365,0,0,0,0,0,0,0,0,0
"N00003474",449,433,9,0,2,4,0,0,1,0,0
"N00003475",1177,1167,0,0,2,0,0,0,0,0,8
"N00003476",734,726,3,1,0,0,0,0,0,4,0
"N00003477",462,452,0,0,2,4,0,0,0,1,3
"N00003478",817,799,3,0,10,1,0,0,2,1,1
"N00003479",814,806,0,1,3,2,0,0,1,1,0
"N00003480",258,253,0,0,0,5,0,0,0,0,0
"N00003481",175,155,0,0,0,12,0,0,4,0,4
"N00003482",253,240,2,0,0,5,2,0,0,0,4
"N00003483",341,340,0,0,1,0,0,0,0,0,0
"N00003484",313,306,0,1,0,6,0,0,0,0,0
"N00003485",265,260,0,0,4,0,0,0,0,1,0
"N00003486",355,336,0,6,1,10,0,0,1,1,0
"N00003487",327,326,1,0,0,0,0,0,0,0,0
"N00003488",284,274,0,0,1,0,0,0,2,7,0
"N00003489",704,698,0,0,2,0,0,0,0,3,1
"N00003490",265,260,0,0,5,0,0,0,0,0,0
"N00003491",636,629,0,0,2,0,0,0,4,0,1
"N00003492",370,369,0,0,0,0,1,0,0,0,0
"N00003493",715,708,0,0,3,0,0,0,0,4,0
"N00003494",763,758,2,0,1,0,0,0,0,1,1
"N00003495",395,395,0,0,0,0,0,0,0,0,0
"N00003496",637,624,0,8,0,0,0,0,1,4,0
"N00003497",393,391,0,0,1,0,0,0,0,0,1
"N00003498",234,227,0,0,3,4,0,0,0,0,0
"N00003499",231,222,5,0,0,4,0,0,0,0,0
"N00003500",295,274,0,0,1,12,7,0,0,0,1
"N00003501",276,272,0,0,3,0,0,0,0,1,0
"N00003502",202,199,0,0,2,0,0,0,1,0,0
"N00003503",349,308,2,0,3,28,2,0,1,1,4
"N00003504",324,316,0,0,3,4,0,0,0,0,1
"N00003505",198,197,0,0,0,1,0,0,0,0,0
"N00003506",396,383,1,0,1,4,0,0,0,7,0
"N00003507",248,241,0,0,0,4,0,0,0,3,0
"N00003508",293,278,0,0,0,11,0,0,0,4,0
"N00003509",303,287,1,0,0,8,0,0,0,7,0
"N00003510",312,301,0,0,3,4,0,0,2,0,2
"N00003511",259,252,0,0,0,5,0,0,1,0,1
"N00003512",304,289,1,0,0,8,0,0,3,3,0
"N00003513",479,463,1,0,0,10,0,0,4,1,0
"N00003514",666,652,0,0,10,0,0,0,0,1,3
"N00003515",261,261,0,0,0,0,0,0,0,0,0
"N00003516",334,333,0,0,1,0,0,0,0,0,0
"N00003517",615,611,1,0,1,0,0,0,0,2,0
"N00003518",280,280,0,0,0,0,0,0,0,0,0
"N00003519",206,200,1,0,3,0,0,0,1,0,1
"N00003520",285,283,1,0,0,0,0,0,0,1,0
"N00003521",687,662,4,0,5,0,0,0,1,0,15
"N00003522",408,400,1,0,4,0,0,0,0,0,3
"N00003523",444,443,0,0,0,0,0,0,0,1,0
"N00003524",1204,1162,7,0,19,3,0,0,1,5,7
"N00003525",350,348,0,0,0,2,0,0,0,0,0
"N00003526",285,276,0,0,3,1,2,0,0,1,2
"N00003527",527,523,0,0,4,0,0,0,0,0,0
"N00003528",898,897,0,0,1,0,0,0,0,0,0
"N00003529",442,438,0,0,0,0,0,0,4,0,0
"N00003530",460,448,0,11,1,0,0,0,0,0,0
"N00003531",421,420,0,0,1,0,0,0,0,0,0
"N00003532",461,456,0,1,4,0,0,0,0,0,0
"N00003533",618,612,0,5,0,0,0,0,1,0,0
"N00003534",304,302,0,2,0,0,0,0,0,0,0
"N00003535",459,457,0,0,1,0,0,0,1,0,0
"N00003536",504,504,0,0,0,0,0,0,0,0,0
"N00003537",339,338,0,0,1,0,0,0,0,0,0
"N00003538",448,447,1,0,0,0,0,0,0,0,0
"N00003539",348,345,0,0,0,2,0,0,0,1,0
"N00003540",252,252,0,0,0,0,0,0,0,0,0
"N00003541",278,273,1,0,1,1,1,0,1,0,0
"N00003542",260,260,0,0,0,0,0,0,0,0,0
"N00003543",574,557,0,0,1,5,0,0,4,7,0
"N00003544",388,386,2,0,0,0,0,0,0,0,0
"N00003545",467,462,0,0,4,0,0,0,1,0,0
"N00003546",314,311,0,0,2,0,0,0,0,1,0
"N00003547",665,656,0,0,4,1,0,0,3,0,1
"N00003548",1769,1749,3,1,9,3,0,0,1,1,2
"N00003549",550,549,0,0,0,0,0,0,1,0,0
"N00003550",520,504,0,0,3,8,0,0,2,3,0
"N00003551",465,445,0,1,4,11,0,0,0,4,0
"N00003552",418,404,1,0,3,3,0,0,1,6,0
"N00003553",396,388,0,0,4,1,0,0,1,2,0
"N00003554",243,243,0,0,0,0,0,0,0,0,0
"N00003555",351,347,1,0,0,0,0,0,3,0,0
"N00003556",686,683,0,0,3,0,0,0,0,0,0
"N00003557",249,247,0,0,0,1,0,0,1,0,0
"N00003558",496,495,0,0,0,0,0,0,1,0,0
"N00003559",565,557,8,0,0,0,0,0,0,0,0
"N00003560",533,531,0,0,2,0,0,0,0,0,0
"N00003561",459,458,1,0,0,0,0,0,0,0,0
"N00003562",421,418,1,0,0,0,0,0,1,0,1
"N00003563",467,462,2,0,0,0,0,0,0,3,0
"N00003564",401,399,0,0,0,0,0,0,2,0,0
"N00003565",435,435,0,0,0,0,0,0,0,0,0
"N00003566",541,541,0,0,0,0,0,0,0,0,0
"N00003567",491,490,1,0,0,0,0,0,0,0,0
"N00003568",412,411,0,0,0,0,0,0,1,0,0
"N00003569",488,488,0,0,0,0,0,0,0,0,0
"N00003570",526,519,0,0,2,0,0,0,5,0,0
"N00003571",308,307,0,0,1,0,0,0,0,0,0
"N00003572",491,489,1,0,1,0,0,0,0,0,0
"N00003573",450,449,1,0,0,0,0,0,0,0,0
"N00003574",461,451,0,0,2,0,0,0,7,1,0
"N00003575",511,508,1,0,1,1,0,0,0,0,0
"N00003576",518,508,2,0,4,0,0,0,0,4,0
"N00003577",409,409,0,0,0,0,0,0,0,0,0
"N00003578",551,549,1,0,0,0,0,0,1,0,0
"N00003579",503,499,0,0,3,0,0,0,1,0,0
"N00003580",425,425,0,0,0,0,0,0,0,0,0
"N00003581",698,693,4,0,1,0,0,0,0,0,0
"N00003582",557,549,0,0,0,8,0,0,0,0,0
"N00003583",666,666,0,0,0,0,0,0,0,0,0
"N00003584",298,297,0,1,0,0,0,0,0,0,0
"N00003585",333,333,0,0,0,0,0,0,0,0,0
"N00003586",300,299,0,0,1,0,0,0,0,0,0
"N00003587",507,507,0,0,0,0,0,0,0,0,0
"N00003588",622,620,0,0,1,0,0,0,1,0,0
"N00003589",570,570,0,0,0,0,0,0,0,0,0
"N00003590",658,657,1,0,0,0,0,0,0,0,0
"N00003591",565,562,0,0,0,1,0,0,1,1,0
"N00003592",369,367,0,0,1,0,0,0,0,0,1
"N00003593",587,585,2,0,0,0,0,0,0,0,0
"N00003594",914,906,0,0,3,0,0,1,4,0,0
"N00003595",363,356,1,0,1,3,0,0,2,0,0
"N00003596",301,300,0,0,1,0,0,0,0,0,0
"N00003597",476,474,2,0,0,0,0,0,0,0,0
"N00003598",382,380,0,0,0,2,0,0,0,0,0
"N00003599",403,401,0,0,0,1,0,0,1,0,0
"N00003600",367,359,1,0,1,0,0,0,6,0,0
"N00003601",368,368,0,0,0,0,0,0,0,0,0
"N00003602",392,383,3,0,0,1,0,0,5,0,0
"N00003603",356,352,0,0,3,0,0,0,0,0,1
"N00003604",330,328,0,0,0,0,0,0,1,0,1
"N00003605",320,316,1,0,1,0,0,0,2,0,0
"N00003606",353,344,0,0,1,4,0,0,3,0,1
"N00003607",502,494,0,0,2,2,0,0,4,0,0
"N00003608",475,467,1,0,5,2,0,0,0,0,0
"N00003609",324,321,0,0,0,2,0,0,1,0,0
"N00003610",294,291,0,0,0,2,0,0,1,0,0
"N00003611",263,261,0,0,0,1,0,0,1,0,0
"N00003612",472,468,2,0,0,0,0,0,2,0,0
"N00003613",450,450,0,0,0,0,0,0,0,0,0
"N00003614",507,507,0,0,0,0,0,0,0,0,0
"N00003615",361,358,0,0,0,0,0,0,1,2,0
"N00003616",367,364,0,0,0,0,0,0,3,0,0
"N00003617",341,340,0,0,0,0,0,0,1,0,0
"N00003618",448,442,0,0,1,0,0,0,3,1,1
"N00003619",420,420,0,0,0,0,0,0,0,0,0
"N00003620",494,494,0,0,0,0,0,0,0,0,0
"N00003621",427,426,0,0,1,0,0,0,0,0,0
"N00003622",601,598,0,0,3,0,0,0,0,0,0
"N00003623",301,301,0,0,0,0,0,0,0,0,0
"N00003624",666,658,0,0,6,2,0,0,0,0,0
"N00003625",431,425,0,0,5,0,0,0,0,0,1
"N00003626",390,390,0,0,0,0,0,0,0,0,0
"N00003627",340,340,0,0,0,0,0,0,0,0,0
"N00003628",313,307,2,0,1,0,0,0,0,3,0
"N00003629",284,282,0,0,0,1,0,0,0,0,1
"N00003630",595,588,0,0,1,0,0,0,6,0,0
"N00003631",205,204,0,0,1,0,0,0,0,0,0
"N00003632",274,271,3,0,0,0,0,0,0,0,0
"N00003633",259,259,0,0,0,0,0,0,0,0,0
"N00003634",315,315,0,0,0,0,0,0,0,0,0
"N00003635",337,334,0,0,2,0,0,0,1,0,0
"N00003636",341,340,0,0,0,0,0,0,0,1,0
"N00003637",380,373,0,0,1,4,0,0,0,2,0
"N00003638",441,433,1,0,1,3,0,0,2,1,0
"N00003639",312,312,0,0,0,0,0,0,0,0,0
"N00003640",319,317,0,0,1,1,0,0,0,0,0
"N00003641",472,472,0,0,0,0,0,0,0,0,0
"N00003642",341,338,1,0,1,0,0,0,0,0,1
"N00003643",416,413,0,0,1,0,0,0,1,0,1
"N00003644",301,301,0,0,0,0,0,0,0,0,0
"N00003645",488,486,0,0,1,0,0,0,1,0,0
"N00003646",548,544,0,0,1,0,0,0,3,0,0
"N00003647",678,664,0,0,1,1,0,0,12,0,0
"N00003648",464,464,0,0,0,0,0,0,0,0,0
"N00003649",448,448,0,0,0,0,0,0,0,0,0
"N00003650",414,412,0,0,1,0,0,0,1,0,0
"N00003651",354,353,1,0,0,0,0,0,0,0,0
"N00003652",642,633,0,0,0,8,0,0,1,0,0
"N00003653",351,346,0,0,1,4,0,0,0,0,0
"N00003654",250,245,1,0,4,0,0,0,0,0,0
"N00003655",208,208,0,0,0,0,0,0,0,0,0
"N00003656",514,514,0,0,0,0,0,0,0,0,0
"N00003657",382,376,0,0,3,0,0,0,0,3,0
"N00003658",527,526,0,0,0,1,0,0,0,0,0
"N00003659",370,366,0,0,0,4,0,0,0,0,0
"N00003660",374,373,0,0,0,1,0,0,0,0,0
"N00003661",359,357,0,0,0,2,0,0,0,0,0
"N00003662",210,210,0,0,0,0,0,0,0,0,0
"N00003663",267,265,0,0,2,0,0,0,0,0,0
"N00003664",522,517,0,0,0,3,0,0,0,2,0
"N00003665",481,477,0,0,1,3,0,0,0,0,0
"N00003666",467,459,2,0,1,3,0,0,1,0,1
"N00003667",395,394,0,0,0,0,0,0,0,0,1
"N00003668",425,422,1,0,0,1,0,0,0,1,0
"N00003669",451,449,2,0,0,0,0,0,0,0,0
"N00003670",385,382,0,0,3,0,0,0,0,0,0
"N00003671",296,295,0,0,1,0,0,0,0,0,0
"N00003672",289,289,0,0,0,0,0,0,0,0,0
"N00003673",249,249,0,0,0,0,0,0,0,0,0
"N00003674",413,408,0,0,0,4,0,0,0,0,1
"N00003675",308,307,0,0,1,0,0,0,0,0,0
"N00003676",303,291,0,2,0,9,0,0,1,0,0
"N00003677",295,292,0,0,1,2,0,0,0,0,0
"N00003678",378,376,0,0,0,2,0,0,0,0,0
"N00003679",327,320,0,0,1,6,0,0,0,0,0
"N00003680",254,246,1,0,0,1,1,0,5,0,0
"N00003681",409,374,0,4,3,22,0,0,1,3,2
"N00003682",226,224,0,1,1,0,0,0,0,0,0
"N00003683",403,393,0,1,0,0,0,0,0,9,0
"N00003684",329,325,0,0,0,0,3,0,0,0,1
"N00003685",371,367,0,4,0,0,0,0,0,0,0
"N00003686",364,363,0,0,0,1,0,0,0,0,0
"N00003687",454,448,3,3,0,0,0,0,0,0,0
"N00003688",365,363,0,0,0,0,0,0,0,2,0
"N00003689",293,291,0,1,0,0,0,0,0,0,1
"N00003690",543,538,0,0,5,0,0,0,0,0,0
"N00003691",467,460,1,0,1,0,0,0,0,5,0
"N00003692",379,379,0,0,0,0,0,0,0,0,0
"N00003693",423,421,0,1,1,0,0,0,0,0,0
"N00003694",516,513,0,0,3,0,0,0,0,0,0
"N00003695",379,376,3,0,0,0,0,0,0,0,0
"N00003696",431,431,0,0,0,0,0,0,0,0,0
"N00003697",454,444,1,2,3,0,0,1,0,1,2
"N00003698",704,703,0,0,1,0,0,0,0,0,0
"N00003699",406,403,0,0,2,0,0,0,0,0,1
"N00003700",400,400,0,0,0,0,0,0,0,0,0
"N00003701",624,621,0,0,0,2,0,0,0,1,0
"N00003702",862,849,2,1,2,1,0,0,0,7,0
"N00003703",629,628,1,0,0,0,0,0,0,0,0
"N00003704",427,426,0,0,0,0,0,0,0,1,0
"N00003705",429,423,1,0,3,0,0,0,0,2,0
"N00003706",575,573,2,0,0,0,0,0,0,0,0
"N00003707",562,559,0,0,3,0,0,0,0,0,0
"N00003708",510,506,0,0,0,0,0,0,1,0,3
"N00003709",386,386,0,0,0,0,0,0,0,0,0
"N00003710",475,474,0,0,1,0,0,0,0,0,0
"N00003711",545,544,0,0,0,0,0,0,1,0,0
"N00003712",384,381,0,0,0,0,0,0,0,0,3
"N00003713",381,375,1,0,3,0,0,0,2,0,0
"N00003714",401,394,0,6,1,0,0,0,0,0,0
"N00003715",291,290,0,1,0,0,0,0,0,0,0
"N00003716",324,319,0,0,0,3,0,0,2,0,0
"N00003717",271,270,0,0,0,1,0,0,0,0,0
"N00003718",1470,1457,4,1,3,0,0,0,1,4,0
"N00003719",460,454,0,5,0,0,0,0,1,0,0
"N00003720",411,408,0,1,1,0,0,0,0,1,0
"N00003721",579,578,0,0,0,0,0,0,1,0,0
"N00003722",488,488,0,0,0,0,0,0,0,0,0
"N00003723",421,419,0,0,2,0,0,0,0,0,0
"N00003724",419,413,0,4,2,0,0,0,0,0,0
"N00003725",303,302,0,0,1,0,0,0,0,0,0
"N00003726",472,468,0,0,0,0,0,0,0,4,0
"N00003727",406,398,0,8,0,0,0,0,0,0,0
"N00003728",357,355,0,2,0,0,0,0,0,0,0
"N00003729",404,403,0,0,0,0,0,0,1,0,0
"N00003730",464,464,0,0,0,0,0,0,0,0,0
"N00003731",374,373,1,0,0,0,0,0,0,0,0
"N00003732",709,703,0,6,0,0,0,0,0,0,0
"N00003733",357,356,0,1,0,0,0,0,0,0,0
"N00003734",380,376,1,2,0,1,0,0,0,0,0
"N00003735",306,300,0,4,1,0,0,0,1,0,0
"N00003736",350,336,0,11,1,0,0,0,0,0,2
"N00003737",544,534,0,6,2,2,0,0,0,0,0
"N00003738",292,290,0,0,0,0,0,0,2,0,0
"N00003739",440,415,2,4,1,6,6,0,5,0,1
"N00003740",283,279,0,0,3,1,0,0,0,0,0
"N00003741",244,236,0,1,1,3,0,0,3,0,0
"N00003742",316,310,1,0,0,0,0,0,4,1,0
"N00003743",539,537,0,1,1,0,0,0,0,0,0
"N00003744",393,393,0,0,0,0,0,0,0,0,0
"N00003745",462,460,1,0,1,0,0,0,0,0,0
"N00003746",338,338,0,0,0,0,0,0,0,0,0
"N00003747",314,308,5,0,0,0,0,0,0,1,0
"N00003748",392,391,0,0,0,0,0,0,1,0,0
"N00003749",514,505,3,0,0,3,0,0,3,0,0
"N00003750",491,479,1,0,2,3,5,0,0,0,1
"N00003751",559,549,0,0,0,4,0,0,6,0,0
"N00003752",456,447,2,0,0,0,0,0,7,0,0
"N00003753",495,494,0,0,0,0,0,0,1,0,0
"N00003754",347,341,0,2,0,0,0,0,0,0,4
"N00003755",457,445,0,5,0,1,4,0,1,0,1
"N00003756",353,347,0,4,0,0,0,0,2,0,0
"N00003757",356,355,1,0,0,0,0,0,0,0,0
"N00003758",547,539,0,7,0,0,0,0,0,1,0
"N00003759",321,318,0,2,0,0,0,0,0,0,1
"N00003760",319,316,0,3,0,0,0,0,0,0,0
"N00003761",439,438,0,0,1,0,0,0,0,0,0
"N00003762",494,487,0,0,0,0,0,0,7,0,0
"N00003763",511,511,0,0,0,0,0,0,0,0,0
"N00003764",613,604,0,2,3,1,0,0,2,1,0
"N00003765",426,426,0,0,0,0,0,0,0,0,0
"N00003766",495,494,0,0,0,0,0,0,1,0,0
"N00003767",495,493,0,0,0,0,0,0,0,0,2
"N00003768",609,592,6,0,0,0,0,0,7,0,4
"N00003769",351,350,0,0,1,0,0,0,0,0,0
"N00003770",494,479,2,9,1,0,0,0,1,0,2
"N00003771",512,500,0,0,4,0,4,0,0,0,4
"N00003772",186,186,0,0,0,0,0,0,0,0,0
"N00003773",323,312,0,1,0,2,6,0,2,0,0
"N00003774",338,333,0,0,1,4,0,0,0,0,0
"N00003775",539,538,0,0,0,0,0,0,0,1,0
"N00003776",384,376,1,0,2,0,0,0,4,1,0
"N00003777",289,286,0,0,1,0,0,0,2,0,0
"N00003778",391,382,0,4,1,0,0,0,4,0,0
"N00003779",355,348,2,0,0,0,0,0,0,5,0
"N00003780",380,376,0,0,0,4,0,0,0,0,0
"N00003781",388,381,0,0,3,4,0,0,0,0,0
"N00003782",581,566,0,0,2,9,1,0,0,3,0
"N00003783",330,316,1,0,0,10,0,0,0,3,0
"N00003784",501,496,3,0,1,1,0,0,0,0,0
"N00003785",570,565,0,0,3,0,0,0,0,1,1
"N00003786",495,494,0,0,0,0,0,0,0,0,1
"N00003787",402,402,0,0,0,0,0,0,0,0,0
"N00003788",337,332,4,0,1,0,0,0,0,0,0
"N00003789",442,440,0,0,1,0,0,0,0,1,0
"N00003790",363,361,1,1,0,0,0,0,0,0,0
"N00003791",769,764,0,1,2,2,0,0,0,0,0
"N00003792",313,306,1,2,3,1,0,0,0,0,0
"N00003793",722,702,0,11,4,0,0,2,0,3,0
"N00003794",401,398,0,0,2,0,0,0,0,0,1
"N00003795",507,504,2,0,0,0,0,0,0,0,1
"N00003796",654,648,0,1,4,1,0,0,0,0,0
"N00003797",516,508,0,7,1,0,0,0,0,0,0
"N00003798",474,464,0,1,5,0,0,1,0,0,3
"N00003799",329,326,0,0,0,0,0,0,3,0,0
"N00003800",464,460,0,0,4,0,0,0,0,0,0
"N00003801",414,406,0,0,1,0,0,2,5,0,0
"N00003802",282,281,0,0,0,0,0,0,1,0,0
"N00003803",373,373,0,0,0,0,0,0,0,0,0
"N00003804",436,436,0,0,0,0,0,0,0,0,0
"N00003805",289,289,0,0,0,0,0,0,0,0,0
"N00003806",460,453,0,0,3,0,1,0,0,3,0
"N00003807",305,305,0,0,0,0,0,0,0,0,0
"N00003808",335,321,0,0,1,0,0,0,10,0,3
"N00003809",395,392,1,0,1,0,0,0,1,0,0
"N00003810",188,188,0,0,0,0,0,0,0,0,0
"N00003811",377,372,0,0,3,1,0,0,0,1,0
"N00003812",342,341,0,0,0,0,0,0,0,0,1
"N00003813",334,334,0,0,0,0,0,0,0,0,0
"N00003814",350,349,0,0,1,0,0,0,0,0,0
"N00003815",605,598,0,3,1,0,0,0,3,0,0
"N00003816",392,392,0,0,0,0,0,0,0,0,0
"N00003817",505,504,0,0,0,0,0,0,1,0,0
"N00003818",533,527,0,0,2,0,0,0,4,0,0
"N00003819",388,388,0,0,0,0,0,0,0,0,0
"N00003820",593,591,0,1,0,0,0,0,0,0,1
"N00003821",414,412,0,0,1,0,0,0,1,0,0
"N00003822",557,553,2,0,1,0,0,0,0,0,1
"N00003823",588,587,0,0,0,0,0,0,1,0,0
"N00003824",749,743,0,0,0,0,0,0,1,0,5
"N00003825",965,960,1,1,0,0,1,0,0,1,1
"N00003826",675,670,2,0,1,1,0,0,0,1,0
"N00003827",1060,1057,2,0,0,0,0,0,0,1,0
"N00003828",463,461,1,1,0,0,0,0,0,0,0
"N00003829",519,512,0,1,3,1,0,0,1,0,1
"N00003830",537,528,0,1,2,0,0,0,0,0,6
"N00003831",292,291,0,1,0,0,0,0,0,0,0
"N00003832",558,558,0,0,0,0,0,0,0,0,0
"N00003833",467,466,0,0,1,0,0,0,0,0,0
"N00003834",428,428,0,0,0,0,0,0,0,0,0
"N00003835",539,529,7,0,2,0,0,1,0,0,0
"N00003836",343,342,0,0,0,1,0,0,0,0,0
"N00003837",337,335,0,0,2,0,0,0,0,0,0
"N00003838",409,407,0,1,0,0,0,1,0,0,0
"N00003839",409,401,0,0,1,0,1,0,1,4,1
"N00003840",428,427,0,0,0,0,0,0,0,1,0
"N00003841",256,252,0,0,0,0,0,0,4,0,0
"N00003842",413,408,4,0,0,0,0,0,0,1,0
"N00003843",348,345,1,0,1,0,0,0,1,0,0
"N00003844",515,514,0,0,1,0,0,0,0,0,0
"N00003845",299,293,0,0,0,0,0,0,6,0,0
"N00003846",620,610,4,0,1,2,0,0,2,0,1
"N00003847",254,251,1,0,0,2,0,0,0,0,0
"N00003848",362,356,0,0,1,0,0,0,5,0,0
"N00003849",608,607,0,0,1,0,0,0,0,0,0
"N00003850",415,415,0,0,0,0,0,0,0,0,0
"N00003851",470,468,0,1,0,0,0,0,1,0,0
"N00003852",352,351,0,0,1,0,0,0,0,0,0
"N00003853",514,508,0,0,3,0,0,0,1,1,1
"N00003854",466,466,0,0,0,0,0,0,0,0,0
"N00003855",454,452,0,0,1,0,0,0,1,0,0
"N00003856",491,490,0,0,1,0,0,0,0,0,0
"N00003857",547,546,0,0,1,0,0,0,0,0,0
"N00003858",511,510,0,0,0,0,0,0,0,1,0
"N00003859",478,478,0,0,0,0,0,0,0,0,0
"N00003860",1070,1069,0,0,0,0,0,0,0,1,0
"N00003861",546,546,0,0,0,0,0,0,0,0,0
"N00003862",431,431,0,0,0,0,0,0,0,0,0
"N00003863",236,228,0,0,0,1,0,0,4,2,1
"N00003864",380,374,0,0,0,0,0,0,6,0,0
"N00003865",255,246,1,0,7,1,0,0,0,0,0
"N00003866",339,331,0,0,3,1,0,0,4,0,0
"N00003867",723,717,1,0,4,0,0,0,0,0,1
"N00003868",351,346,0,0,3,0,0,0,1,0,1
"N00003869",1226,1208,2,2,2,4,4,0,2,1,1
"N00003870",254,254,0,0,0,0,0,0,0,0,0
"N00003871",730,718,7,1,0,0,0,0,1,3,0
"N00003872",278,271,0,0,1,0,1,0,1,0,4
"N00003873",1042,1032,0,0,5,0,0,0,3,2,0
"N00003874",533,529,0,0,3,0,0,0,0,1,0
"N00003875",418,414,0,0,3,0,0,0,0,1,0
"N00003876",592,590,0,0,1,0,0,0,1,0,0
"N00003877",373,373,0,0,0,0,0,0,0,0,0
"N00003878",478,478,0,0,0,0,0,0,0,0,0
"N00003879",503,503,0,0,0,0,0,0,0,0,0
"N00003880",469,468,0,0,0,0,0,0,0,1,0
"N00003881",491,486,0,1,2,0,0,0,2,0,0
"N00003882",304,304,0,0,0,0,0,0,0,0,0
"N00003883",819,807,0,0,2,0,1,0,1,3,5
"N00003884",747,737,0,1,0,8,1,0,0,0,0
"N00003885",337,331,0,0,3,3,0,0,0,0,0
"N00003886",305,305,0,0,0,0,0,0,0,0,0
"N00003887",516,506,0,0,3,1,0,0,6,0,0
"N00003888",240,231,0,0,0,5,0,1,3,0,0
"N00003889",429,401,0,0,1,17,1,0,9,0,0
"N00003890",256,242,1,0,5,8,0,0,0,0,0
"N00003891",316,297,0,0,0,5,6,0,6,0,2
"N00003892",256,239,0,0,0,6,0,0,1,10,0
"N00003893",248,210,0,0,0,24,2,0,1,11,0
"N00003894",274,258,0,0,2,8,0,0,0,5,1
"N00003895",279,241,0,0,1,20,0,0,1,16,0
"N00003896",771,771,0,0,0,0,0,0,0,0,0
"N00003897",281,276,0,0,1,0,4,0,0,0,0
"N00003898",372,370,0,0,1,0,0,0,0,0,1
"N00003899",362,355,0,0,6,0,0,0,0,0,1
"N00003900",280,280,0,0,0,0,0,0,0,0,0
"N00003901",267,265,0,0,1,1,0,0,0,0,0
"N00003902",349,349,0,0,0,0,0,0,0,0,0
"N00003903",658,654,0,0,1,0,0,0,0,3,0
"N00003904",511,506,0,0,1,0,0,0,1,3,0
"N00003905",294,291,0,0,3,0,0,0,0,0,0
"N00003906",229,228,1,0,0,0,0,0,0,0,0
"N00003907",306,303,0,0,0,0,1,0,1,1,0
"N00003908",195,195,0,0,0,0,0,0,0,0,0
"N00003909",353,353,0,0,0,0,0,0,0,0,0
"N00003910",250,249,0,0,0,0,0,0,1,0,0
"N00003911",1281,1273,2,0,1,0,0,0,3,0,2
"N00003912",469,464,0,0,0,2,0,0,0,2,1
"N00003913",261,257,1,0,3,0,0,0,0,0,0
"N00003914",366,361,0,0,2,0,0,0,1,0,2
"N00003915",308,301,0,0,2,1,0,0,4,0,0
"N00003916",390,385,0,0,1,0,0,0,4,0,0
"N00003917",280,280,0,0,0,0,0,0,0,0,0
"N00003918",267,267,0,0,0,0,0,0,0,0,0
"N00003919",297,295,0,0,0,0,0,0,0,1,1
"N00003920",329,322,0,0,3,1,0,0,0,1,2
"N00003921",326,325,0,0,1,0,0,0,0,0,0
"N00003922",303,295,1,0,3,0,0,0,4,0,0
"N00003923",306,301,0,0,0,5,0,0,0,0,0
"N00003924",305,299,0,0,0,5,0,0,1,0,0
"N00003925",289,269,1,0,2,10,0,0,4,0,3
"N00003926",305,297,0,0,0,2,0,0,5,0,1
"N00003927",312,301,0,0,2,8,0,0,0,0,1
"N00003928",462,447,0,0,0,1,0,0,2,7,5
"N00003929",261,257,0,0,1,0,0,0,0,0,3
"N00003930",318,316,1,0,1,0,0,0,0,0,0
"N00003931",214,211,1,0,0,0,0,0,0,2,0
"N00003932",347,345,0,0,0,0,0,0,0,2,0
"N00003933",841,832,0,0,4,4,0,0,1,0,0
"N00003934",337,337,0,0,0,0,0,0,0,0,0
"N00003935",353,348,0,0,3,0,0,0,2,0,0
"N00003936",938,929,1,0,1,7,0,0,0,0,0
"N00003937",331,326,1,0,4,0,0,0,0,0,0
"N00003938",259,257,0,0,2,0,0,0,0,0,0
"N00003939",386,383,0,0,2,0,1,0,0,0,0
"N00003940",317,313,0,0,0,0,4,0,0,0,0
"N00003941",379,374,0,0,1,3,0,0,0,1,0
"N00003942",468,466,0,0,1,0,0,0,0,1,0
"N00003943",657,635,0,0,6,1,2,0,11,1,1
"N00003944",390,388,0,0,1,0,1,0,0,0,0
"N00003945",333,330,0,0,0,0,0,0,3,0,0
"N00003946",446,446,0,0,0,0,0,0,0,0,0
"N00003947",620,619,0,0,0,0,0,0,1,0,0
"N00003948",323,322,0,0,0,0,0,0,0,1,0
"N00003949",316,300,1,0,4,0,7,0,4,0,0
"N00003950",315,308,0,0,3,0,1,0,2,1,0
"N00003951",265,264,0,0,0,0,0,0,0,1,0
"N00003952",267,267,0,0,0,0,0,0,0,0,0
"N00003953",277,277,0,0,0,0,0,0,0,0,0
